paper_ref,system,cabling,ep,nodes,mb,q,relayed_pairs,completed,makespan_ms,rtos,drops,flows_total,flows_payload,mean_fct_ms,p50_fct_ms,p99_fct_ms,max_fct_ms,fct_logdir,fct_status,wall_s,status,note,link_rate_fixed,binary_sha,
cliff,glassfb_800,ep128_gt.txt,128,1024,8,8533,0,COMPLETE,316.655,11572,8987798,4757504,3671040,0.0562,0.0008,0.8506,101.3510,./logs/rung_12922360_2158523_1788813347504878774,clean,14765,sweep,"post-fix rung (glass); dim_a2a=1; portmap=ep128_gt.txt; hier=0; port_bw=800; 200G/lane: static laser+tune NOT re-budgeted, same 5.3 W/panel as 100G/lane and likely low for the higher-rate lanes; link pJ/bit unchanged (dynamic)",yes,2128410,['2128410']
