paper_ref,system,cabling,ep,nodes,mb,q,relayed_pairs,completed,makespan_ms,rtos,drops,flows_total,flows_payload,mean_fct_ms,p50_fct_ms,p99_fct_ms,max_fct_ms,fct_logdir,fct_status,wall_s,status,note,link_rate_fixed,binary_sha
cliff,glass_pad400,ep64_gt.txt,64,512,8,2133,0,COMPLETE,69.158,3255,4179806,1199104,918016,0.0289,0.0003,0.4602,26.1635,./logs/rung_12987266_3569161_1788902772735478624,clean,2502,sweep,post-fix rung (glass); dim_a2a=1; portmap=ep64_gt.txt; hier=0; port_bw=800; ep_place=1; tp=1; ep=1; panel=16; pcols=4; opt_bw=384; maxdist=0; 200G/lane: static laser+tune NOT re-budgeted -- same 5.3 W/panel as 100G/lane and likely low for the higher-rate lanes; link pJ/bit unchanged (dynamic),yes,a168d64
