paper_ref,system,cabling,ep,nodes,mb,q,relayed_pairs,completed,makespan_ms,rtos,drops,flows_total,flows_payload,mean_fct_ms,p50_fct_ms,p99_fct_ms,max_fct_ms,fct_logdir,fct_status,wall_s,status,note,link_rate_fixed,binary_sha
cliff,glassfb_8x8,p64_ep32.txt,32,256,8,2133,0,COMPLETE,93.441,21,14395,304640,229632,0.0716,0.0009,1.0394,19.8608,./logs/rung_12960314_1592703_1788869033234713125,clean,684,sweep,post-fix rung (glass); dim_a2a=1; portmap=p64_ep32.txt; hier=0; port_bw=800; ep_place=1; tp=1; ep=1; panel=64; pcols=8; opt_bw=128; maxdist=0; 200G/lane: static laser+tune NOT re-budgeted -- same 5.3 W/panel as 100G/lane and likely low for the higher-rate lanes; link pJ/bit unchanged (dynamic),yes,95c35a7
