paper_ref,system,cabling,ep,nodes,mb,q,relayed_pairs,completed,makespan_ms,rtos,drops,flows_total,flows_payload,mean_fct_ms,p50_fct_ms,p99_fct_ms,max_fct_ms,fct_logdir,fct_status,wall_s,status,note,link_rate_fixed,binary_sha
cliff,glass_pad400,ep16_0_8_4.txt,16,128,8,4267,0,COMPLETE,87.796,0,0,78592,57472,0.0308,0.0010,0.4715,2.1480,./logs/rung_12987257_2367687_1788902739020925837,clean,263,sweep,post-fix rung (glass); dim_a2a=1; portmap=ep16_0_8_4.txt; hier=0; port_bw=800; ep_place=1; tp=1; ep=1; panel=16; pcols=4; opt_bw=384; maxdist=0; 200G/lane: static laser+tune NOT re-budgeted -- same 5.3 W/panel as 100G/lane and likely low for the higher-rate lanes; link pJ/bit unchanged (dynamic),yes,a168d64
