paper_ref,system,ep,nodes,domain,switches,link_gbps,nic_bw,q_nvs,q_nic,makespan_ms,rtos,drops,flows_total,flows_payload,mean_fct_ms,p50_fct_ms,p99_fct_ms,max_fct_ms,wall_s,status,note,link_rate_fixed,binary_sha
cliff,hgx8_pkt,32,256,8,4,112.5,50,9792,270,164.522,105,0,304640,229632,0.2671,0.0042,4.6581,13.5087,522,sweep,post-fix rung; one job per rung,yes,9ac4f76
