            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
            %CASETAG, 0.,   0.0,  275.00,    0.0,   0.0,   40.00,   0.000,   40.00,    0.00
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
  0.,    0.0,    275.00,    0.0,   0.0,    40.000,    0.0000,    40.000,     0.000
