 0.0000000E+00, 0.0000000E+00,   65.2142
 0.1212000E+00, 0.0000000E+00,   78.6890
 0.9468750E-03, 0.0000000E+00,   65.2427
 0.1893750E-02, 0.0000000E+00,   65.3213
 0.2840625E-02, 0.0000000E+00,   65.4360
 0.3787500E-02, 0.0000000E+00,   65.5760
 0.4734375E-02, 0.0000000E+00,   65.7342
 0.5681250E-02, 0.0000000E+00,   65.9060
 0.6628125E-02, 0.0000000E+00,   66.0878
 0.7575000E-02, 0.0000000E+00,   66.2766
 0.8521875E-02, 0.0000000E+00,   66.4695
 0.9468750E-02, 0.0000000E+00,   66.6637
 0.1041562E-01, 0.0000000E+00,   66.8560
 0.1136250E-01, 0.0000000E+00,   67.0437
 0.1230938E-01, 0.0000000E+00,   67.2240
 0.1325625E-01, 0.0000000E+00,   67.3949
 0.1420313E-01, 0.0000000E+00,   67.5548
 0.1515000E-01, 0.0000000E+00,   67.7032
 0.1609688E-01, 0.0000000E+00,   67.8399
 0.1704375E-01, 0.0000000E+00,   67.9654
 0.1799062E-01, 0.0000000E+00,   68.0806
 0.1893750E-01, 0.0000000E+00,   68.1861
 0.1988437E-01, 0.0000000E+00,   68.2820
 0.2083125E-01, 0.0000000E+00,   68.3666
 0.2177812E-01, 0.0000000E+00,   68.4359
 0.2272500E-01, 0.0000000E+00,   68.4816
 0.2367188E-01, 0.0000000E+00,   68.4895
 0.2461875E-01, 0.0000000E+00,   68.4357
 0.2556563E-01, 0.0000000E+00,   68.2825
 0.2651250E-01, 0.0000000E+00,   67.9711
 0.2745938E-01, 0.0000000E+00,   67.4158
 0.2840625E-01, 0.0000000E+00,   66.5314
 0.2935313E-01, 0.0000000E+00,   66.0390
 0.3030000E-01, 0.0000000E+00,   66.6677
 0.3124688E-01, 0.0000000E+00,   67.7098
 0.3219375E-01, 0.0000000E+00,   68.4887
 0.3314062E-01, 0.0000000E+00,   69.0544
 0.3408750E-01, 0.0000000E+00,   69.4830
 0.3503437E-01, 0.0000000E+00,   69.8255
 0.3598125E-01, 0.0000000E+00,   70.1149
 0.3692812E-01, 0.0000000E+00,   70.3718
 0.3787500E-01, 0.0000000E+00,   70.6085
 0.3882187E-01, 0.0000000E+00,   70.8321
 0.3976875E-01, 0.0000000E+00,   71.0458
 0.4071562E-01, 0.0000000E+00,   71.2506
 0.4166250E-01, 0.0000000E+00,   71.4462
 0.4260937E-01, 0.0000000E+00,   71.6317
 0.4355625E-01, 0.0000000E+00,   71.8059
 0.4450312E-01, 0.0000000E+00,   71.9680
 0.4545000E-01, 0.0000000E+00,   72.1179
 0.4639688E-01, 0.0000000E+00,   72.2557
 0.4734375E-01, 0.0000000E+00,   72.3823
 0.4829063E-01, 0.0000000E+00,   72.4985
 0.4923750E-01, 0.0000000E+00,   72.6054
 0.5018438E-01, 0.0000000E+00,   72.7031
 0.5113125E-01, 0.0000000E+00,   72.7906
 0.5207813E-01, 0.0000000E+00,   72.8643
 0.5302500E-01, 0.0000000E+00,   72.9168
 0.5397188E-01, 0.0000000E+00,   72.9353
 0.5491875E-01, 0.0000000E+00,   72.8982
 0.5586563E-01, 0.0000000E+00,   72.7711
