 0.0000000E+00, 0.0000000E+00,   61.3641
 0.1212000E+00, 0.0000000E+00,   76.1921
 0.9468750E-03, 0.0000000E+00,   61.4012
 0.1893750E-02, 0.0000000E+00,   61.4973
 0.2840625E-02, 0.0000000E+00,   61.6251
 0.3787500E-02, 0.0000000E+00,   61.7681
 0.4734375E-02, 0.0000000E+00,   61.9186
 0.5681250E-02, 0.0000000E+00,   62.0731
 0.6628125E-02, 0.0000000E+00,   62.2296
 0.7575000E-02, 0.0000000E+00,   62.3872
 0.8521875E-02, 0.0000000E+00,   62.5456
 0.9468750E-02, 0.0000000E+00,   62.7042
 0.1041562E-01, 0.0000000E+00,   62.8628
 0.1136250E-01, 0.0000000E+00,   63.0212
 0.1230938E-01, 0.0000000E+00,   63.1791
 0.1325625E-01, 0.0000000E+00,   63.3363
 0.1420313E-01, 0.0000000E+00,   63.4928
 0.1515000E-01, 0.0000000E+00,   63.6485
 0.1609688E-01, 0.0000000E+00,   63.8034
 0.1704375E-01, 0.0000000E+00,   63.9575
 0.1799062E-01, 0.0000000E+00,   64.1109
 0.1893750E-01, 0.0000000E+00,   64.2636
 0.1988437E-01, 0.0000000E+00,   64.4153
 0.2083125E-01, 0.0000000E+00,   64.5652
 0.2177812E-01, 0.0000000E+00,   64.7114
 0.2272500E-01, 0.0000000E+00,   64.8499
 0.2367188E-01, 0.0000000E+00,   64.9719
 0.2461875E-01, 0.0000000E+00,   65.0595
 0.2556563E-01, 0.0000000E+00,   65.0747
 0.2651250E-01, 0.0000000E+00,   64.9424
 0.2745938E-01, 0.0000000E+00,   64.4868
 0.2840625E-01, 0.0000000E+00,   63.4700
 0.2935313E-01, 0.0000000E+00,   62.8716
 0.3030000E-01, 0.0000000E+00,   63.7822
 0.3124688E-01, 0.0000000E+00,   65.1113
 0.3219375E-01, 0.0000000E+00,   65.8791
 0.3314062E-01, 0.0000000E+00,   66.3237
 0.3408750E-01, 0.0000000E+00,   66.6208
 0.3503437E-01, 0.0000000E+00,   66.8454
 0.3598125E-01, 0.0000000E+00,   67.0356
 0.3692812E-01, 0.0000000E+00,   67.2094
 0.3787500E-01, 0.0000000E+00,   67.3754
 0.3882187E-01, 0.0000000E+00,   67.5377
 0.3976875E-01, 0.0000000E+00,   67.6983
 0.4071562E-01, 0.0000000E+00,   67.8579
 0.4166250E-01, 0.0000000E+00,   68.0167
 0.4260937E-01, 0.0000000E+00,   68.1748
 0.4355625E-01, 0.0000000E+00,   68.3321
 0.4450312E-01, 0.0000000E+00,   68.4887
 0.4545000E-01, 0.0000000E+00,   68.6444
 0.4639688E-01, 0.0000000E+00,   68.7993
 0.4734375E-01, 0.0000000E+00,   68.9534
 0.4829063E-01, 0.0000000E+00,   69.1068
 0.4923750E-01, 0.0000000E+00,   69.2595
 0.5018438E-01, 0.0000000E+00,   69.4112
 0.5113125E-01, 0.0000000E+00,   69.5611
