 0.0000000E+00, 0.0000000E+00,   44.7603
 0.1212000E+00, 0.0000000E+00,   60.4703
 0.9468750E-03, 0.0000000E+00,   44.8031
 0.1893750E-02, 0.0000000E+00,   44.9113
 0.2840625E-02, 0.0000000E+00,   45.0493
 0.3787500E-02, 0.0000000E+00,   45.1984
 0.4734375E-02, 0.0000000E+00,   45.3519
 0.5681250E-02, 0.0000000E+00,   45.5071
 0.6628125E-02, 0.0000000E+00,   45.6630
 0.7575000E-02, 0.0000000E+00,   45.8192
 0.8521875E-02, 0.0000000E+00,   45.9755
 0.9468750E-02, 0.0000000E+00,   46.1318
 0.1041562E-01, 0.0000000E+00,   46.2881
 0.1136250E-01, 0.0000000E+00,   46.4445
 0.1230938E-01, 0.0000000E+00,   46.6008
 0.1325625E-01, 0.0000000E+00,   46.7570
 0.1420313E-01, 0.0000000E+00,   46.9132
 0.1515000E-01, 0.0000000E+00,   47.0693
 0.1609688E-01, 0.0000000E+00,   47.2254
 0.1704375E-01, 0.0000000E+00,   47.3814
 0.1799062E-01, 0.0000000E+00,   47.5374
 0.1893750E-01, 0.0000000E+00,   47.6932
 0.1988437E-01, 0.0000000E+00,   47.8490
 0.2083125E-01, 0.0000000E+00,   48.0043
 0.2177812E-01, 0.0000000E+00,   48.1588
 0.2272500E-01, 0.0000000E+00,   48.3109
 0.2367188E-01, 0.0000000E+00,   48.4567
 0.2461875E-01, 0.0000000E+00,   48.5863
 0.2556563E-01, 0.0000000E+00,   48.6744
 0.2651250E-01, 0.0000000E+00,   48.6524
 0.2745938E-01, 0.0000000E+00,   48.3551
 0.2840625E-01, 0.0000000E+00,   47.2854
 0.2935313E-01, 0.0000000E+00,   46.5250
 0.3030000E-01, 0.0000000E+00,   47.4553
 0.3124688E-01, 0.0000000E+00,   48.7069
 0.3219375E-01, 0.0000000E+00,   49.2869
 0.3314062E-01, 0.0000000E+00,   49.6062
 0.3408750E-01, 0.0000000E+00,   49.8255
 0.3503437E-01, 0.0000000E+00,   50.0060
 0.3598125E-01, 0.0000000E+00,   50.1717
 0.3692812E-01, 0.0000000E+00,   50.3317
 0.3787500E-01, 0.0000000E+00,   50.4894
 0.3882187E-01, 0.0000000E+00,   50.6463
 0.3976875E-01, 0.0000000E+00,   50.8029
 0.4071562E-01, 0.0000000E+00,   50.9593
 0.4166250E-01, 0.0000000E+00,   51.1157
 0.4260937E-01, 0.0000000E+00,   51.2720
 0.4355625E-01, 0.0000000E+00,   51.4282
 0.4450312E-01, 0.0000000E+00,   51.5844
 0.4545000E-01, 0.0000000E+00,   51.7405
 0.4639688E-01, 0.0000000E+00,   51.8966
 0.4734375E-01, 0.0000000E+00,   52.0526
 0.4829063E-01, 0.0000000E+00,   52.2086
 0.4923750E-01, 0.0000000E+00,   52.3644
 0.5018438E-01, 0.0000000E+00,   52.5202
 0.5113125E-01, 0.0000000E+00,   52.6756
 0.5207813E-01, 0.0000000E+00,   52.8302
 0.5302500E-01, 0.0000000E+00,   52.9825
 0.5397188E-01, 0.0000000E+00,   53.1291
 0.5491875E-01, 0.0000000E+00,   53.2605
 0.5586563E-01, 0.0000000E+00,   53.3529
 0.5681250E-01, 0.0000000E+00,   53.3441
 0.5775938E-01, 0.0000000E+00,   53.0720
 0.5870625E-01, 0.0000000E+00,   52.1196
 0.5965313E-01, 0.0000000E+00,   51.4763
 0.6060000E-01, 0.0000000E+00,   52.4319
 0.6154688E-01, 0.0000000E+00,   53.6967
 0.6249375E-01, 0.0000000E+00,   54.2810
 0.6344063E-01, 0.0000000E+00,   54.6022
 0.6438750E-01, 0.0000000E+00,   54.8221
 0.6533438E-01, 0.0000000E+00,   55.0030
 0.6628125E-01, 0.0000000E+00,   55.1687
 0.6722812E-01, 0.0000000E+00,   55.3287
 0.6817500E-01, 0.0000000E+00,   55.4865
 0.6912187E-01, 0.0000000E+00,   55.6434
 0.7006875E-01, 0.0000000E+00,   55.7999
 0.7101562E-01, 0.0000000E+00,   55.9564
 0.7196250E-01, 0.0000000E+00,   56.1128
 0.7290937E-01, 0.0000000E+00,   56.2691
 0.7385625E-01, 0.0000000E+00,   56.4253
 0.7480312E-01, 0.0000000E+00,   56.5815
 0.7575000E-01, 0.0000000E+00,   56.7376
